date,symbol,sector,open,high,low,close
2019-05-06,TFX,Health Care,296.36,301.08,294.86,299.0
2019-05-06,TMO,Health Care,272.78,279.59,270.7,278.96
2019-05-06,UHS,Health Care,121.27,125.225,121.225,124.49
2019-05-06,UNH,Health Care,228.17,240.57,227.5,240.5
2019-05-06,VRTX,Health Care,170.3,175.15,169.95,174.76
2019-05-06,WAT,Health Care,214.25,218.13,213.86,217.68
2019-05-06,WST,Health Care,120.97,123.06,120.97,122.78
2019-05-06,XRAY,Health Care,54.28,54.92,53.56,54.73
2019-05-06,ZBH,Health Care,122.17,125.64,121.805,125.55
2019-05-06,ZTS,Health Care,102.26,103.58,102.19,103.33
2019-05-07,A,Health Care,78.59,78.77,76.03,76.67
2019-05-07,ABBV,Health Care,78.6,78.99,77.17,77.95
2019-05-07,ABC,Health Care,77.61,79.06,76.77,77.46
2019-05-07,ABMD,Health Care,266.43,268.72,256.74,261.98
2019-05-07,ABT,Health Care,78.5,78.87,76.2,76.91
2019-05-07,ALGN,Health Care,324.19,328.44,320.68,325.51
2019-05-07,ALXN,Health Care,135.43,136.515,133.03,134.52
2019-05-07,AMGN,Health Care,175.14,176.41,172.5,173.87
2019-05-07,ANTM,Health Care,267.37,269.4,262.29,264.89
2019-05-07,BAX,Health Care,76.81,77.29,76.0,76.69
2019-05-07,BDX,Health Care,236.8,237.52,231.0,232.55
2019-05-07,BIIB,Health Care,233.79,238.17,227.69,229.02
2019-05-07,BIO,Health Care,303.78,304.72,296.33,297.69
2019-05-07,BMY,Health Care,47.75,47.92,46.925,47.22
2019-05-07,BSX,Health Care,37.08,37.25,36.47,36.77
2019-05-07,CAH,Health Care,49.14,49.63,48.66,48.94
2019-05-07,CERN,Health Care,67.92,68.36,67.41,67.75
2019-05-07,CI,Health Care,157.6,158.9,153.21,155.16
2019-05-07,CNC,Health Care,55.64,56.95,54.9,55.85
2019-05-07,COO,Health Care,292.42,293.77,286.79,289.23
2019-05-07,CTLT,Health Care,44.91,46.18,44.21,44.69
2019-05-07,CVS,Health Care,56.35,56.48,54.92,55.35
2019-05-07,DGX,Health Care,98.06,98.68,96.95,97.67
2019-05-07,DHR,Health Care,133.09,133.09,129.72,130.73
2019-05-07,DVA,Health Care,57.09,57.35,55.99,56.6
2019-05-07,DXCM,Health Care,121.11,122.17,117.65,119.61
2019-05-07,EW,Health Care,60.65,61.0667,59.0383,59.4433
2019-05-07,GILD,Health Care,67.05,67.5,65.93,66.4
2019-05-07,HCA,Health Care,127.15,128.74,125.051,126.51
2019-05-07,HOLX,Health Care,46.39,46.68,45.24,45.65
2019-05-07,HSIC,Health Care,65.81,69.9,64.98,66.71
2019-05-07,HUM,Health Care,248.38,249.36,242.725,245.28
2019-05-07,IDXX,Health Care,248.44,250.22,243.59,245.45
2019-05-07,ILMN,Health Care,321.45,323.26,317.52,320.51
2019-05-07,INCY,Health Care,84.04,84.8,82.44,83.23
2019-05-07,IQV,Health Care,137.5,138.81,133.17,134.37
2019-05-07,ISRG,Health Care,502.8,505.0,489.215,491.31
2019-05-07,JNJ,Health Care,140.82,141.38,139.06,139.97
2019-05-07,LH,Health Care,164.33,165.28,160.76,162.22
2019-05-07,LLY,Health Care,116.3,116.49,114.46,114.94
2019-05-07,MCK,Health Care,123.67,125.92,123.46,125.68
2019-05-07,MDT,Health Care,89.75,90.3,88.739,89.27
2019-05-07,MRK,Health Care,78.89,79.29,77.415,77.9
2019-05-07,MTD,Health Care,752.76,754.0,734.65,742.3
2019-05-07,PFE,Health Care,41.39,41.71,40.5,40.83
2019-05-07,PKI,Health Care,95.64,96.15,92.33,93.55
2019-05-07,PRGO,Health Care,49.69,49.75,48.1,48.94
2019-05-07,REGN,Health Care,333.0,336.5,318.7,322.4
2019-05-07,RMD,Health Care,111.92,112.99,111.68,112.34
2019-05-07,STE,Health Care,132.93,133.53,129.91,130.97
2019-05-07,SYK,Health Care,189.24,190.3,185.54,187.53
2019-05-07,TFX,Health Care,297.4,299.58,291.61,294.33
2019-05-07,TMO,Health Care,276.5,277.39,269.71,271.7
2019-05-07,UHS,Health Care,124.22,125.085,121.95,122.95
2019-05-07,UNH,Health Care,239.19,243.145,236.4,238.05
2019-05-07,VRTX,Health Care,172.33,174.38,168.59,170.28
2019-05-07,WAT,Health Care,215.44,216.72,211.07,213.21
2019-05-07,WST,Health Care,121.72,122.54,120.3,121.4
2019-05-07,XRAY,Health Care,54.22,55.01,54.22,54.83
2019-05-07,ZBH,Health Care,124.56,125.21,122.48,123.39
2019-05-07,ZTS,Health Care,102.64,102.92,100.58,101.37
2019-05-08,A,Health Care,76.78,77.3,76.13,76.61
2019-05-08,ABBV,Health Care,77.95,78.89,77.32,77.99
2019-05-08,ABC,Health Care,77.84,79.56,76.505,78.72
2019-05-08,ABMD,Health Care,260.25,263.04,257.025,260.27
2019-05-08,ABT,Health Care,76.93,76.97,76.14,76.22
2019-05-08,ALGN,Health Care,324.27,325.0,318.52,322.87
2019-05-08,ALXN,Health Care,134.42,135.49,133.1167,133.65
2019-05-08,AMGN,Health Care,173.5,175.5,171.7,172.15
2019-05-08,ANTM,Health Care,264.71,266.89,260.26,264.65
2019-05-08,BAX,Health Care,76.72,77.085,76.24,76.69
2019-05-08,BDX,Health Care,233.05,234.01,230.69,232.33
2019-05-08,BIIB,Health Care,229.25,232.53,227.59,230.98
2019-05-08,BIO,Health Care,297.93,299.45,295.0,296.51
2019-05-08,BMY,Health Care,47.09,47.68,46.81,47.45
2019-05-08,BSX,Health Care,36.75,37.21,36.37,36.7
2019-05-08,CAH,Health Care,49.14,50.02,48.42,49.71
2019-05-08,CERN,Health Care,67.76,68.37,67.43,68.02
2019-05-08,CI,Health Care,154.99,157.8,153.43,156.51
2019-05-08,CNC,Health Care,55.49,57.45,54.78,56.62
2019-05-08,COO,Health Care,289.04,292.44,287.56,290.93
2019-05-08,CTLT,Health Care,44.91,45.3985,44.63,45.04
2019-05-08,CVS,Health Care,55.36,56.12,54.88,55.74
2019-05-08,DGX,Health Care,97.61,99.0,96.51,97.96
2019-05-08,DHR,Health Care,130.84,132.97,130.38,131.72
2019-05-08,DVA,Health Care,54.25,54.25,51.3,51.76
2019-05-08,DXCM,Health Care,118.96,120.8,117.1,118.23
2019-05-08,EW,Health Care,59.5133,59.7467,58.9567,59.2567
2019-05-08,GILD,Health Care,66.18,66.44,65.21,66.07
2019-05-08,HCA,Health Care,126.31,126.5,124.94,125.09
2019-05-08,HOLX,Health Care,45.64,46.0613,45.285,45.72
2019-05-08,HSIC,Health Care,67.04,68.87,65.55,68.71
2019-05-08,HUM,Health Care,244.05,249.655,241.8,247.78
2019-05-08,IDXX,Health Care,243.93,247.41,242.5,245.79
2019-05-08,ILMN,Health Care,318.59,322.83,316.1,319.43
2019-05-08,INCY,Health Care,82.93,83.76,82.27,82.85
2019-05-08,IQV,Health Care,134.74,135.13,132.84,133.22
2019-05-08,ISRG,Health Care,491.31,500.0,483.0477,495.7
2019-05-08,JNJ,Health Care,140.2,140.92,139.7,139.79
2019-05-08,LH,Health Care,161.9,164.83,160.22,163.5
2019-05-08,LLY,Health Care,115.85,116.89,115.23,116.25
2019-05-08,MCK,Health Care,127.0,133.22,123.865,131.7
2019-05-08,MDT,Health Care,89.02,89.47,88.79,89.0
2019-05-08,MRK,Health Care,78.33,78.71,77.9,78.18
2019-05-08,MTD,Health Care,740.62,745.78,732.93,740.49
2019-05-08,PFE,Health Care,40.8,41.03,40.44,40.95
2019-05-08,PKI,Health Care,93.57,94.375,92.71,93.33
2019-05-08,PRGO,Health Care,48.61,49.5,48.3,49.18
2019-05-08,REGN,Health Care,319.33,329.75,319.33,329.0
2019-05-08,RMD,Health Care,111.93,112.21,110.45,111.42
2019-05-08,STE,Health Care,131.03,131.8,129.6,130.21
2019-05-08,SYK,Health Care,187.74,189.01,186.29,188.05
2019-05-08,TFX,Health Care,293.8,296.93,292.31,296.34
2019-05-08,TMO,Health Care,272.19,273.92,270.09,270.51
2019-05-08,UHS,Health Care,122.53,123.17,121.2,122.02
2019-05-08,UNH,Health Care,238.0,240.81,235.53,239.15
2019-05-08,VRTX,Health Care,170.06,171.54,168.4,169.01
2019-05-08,WAT,Health Care,213.35,215.13,211.15,213.57
2019-05-08,WST,Health Care,121.56,121.92,120.375,120.44
2019-05-08,XRAY,Health Care,54.95,55.15,54.09,54.95
2019-05-08,ZBH,Health Care,123.44,123.49,122.2,122.56
2019-05-08,ZTS,Health Care,101.14,102.27,101.14,101.86
2019-05-09,A,Health Care,75.67,77.055,74.85,77.0
2019-05-09,ABBV,Health Care,77.51,78.13,76.73,77.91
2019-05-09,ABC,Health Care,77.73,79.79,77.17,79.18
2019-05-09,ABMD,Health Care,257.0,263.5,252.71,261.94
2019-05-09,ABT,Health Care,75.66,76.48,74.88,76.42
2019-05-09,ALGN,Health Care,318.55,325.57,313.73,323.25
2019-05-09,ALXN,Health Care,132.45,132.835,128.62,131.77
2019-05-09,AMGN,Health Care,171.24,173.18,169.44,172.87
2019-05-09,ANTM,Health Care,261.6,267.89,260.35,266.05
2019-05-09,BAX,Health Care,75.87,76.24,75.01,76.0
2019-05-09,BDX,Health Care,224.96,231.51,222.5,229.8
2019-05-09,BIIB,Health Care,229.17,229.52,224.34,228.47
2019-05-09,BIO,Health Care,306.0,319.99,306.0,309.28
2019-05-09,BMY,Health Care,47.17,47.38,46.76,47.23
2019-05-09,BSX,Health Care,36.34,37.11,36.07,37.07
2019-05-09,CAH,Health Care,48.05,50.4,47.24,50.14
2019-05-09,CERN,Health Care,67.59,68.6884,67.24,68.59
2019-05-09,CI,Health Care,154.84,157.37,154.01,155.86
2019-05-09,CNC,Health Care,55.97,56.87,53.44,54.74
2019-05-09,COO,Health Care,289.11,292.38,285.69,291.42
2019-05-09,CTLT,Health Care,44.68,45.56,44.4,45.21
2019-05-09,CVS,Health Care,55.1,55.65,54.63,55.35
2019-05-09,DGX,Health Care,97.07,98.98,96.765,98.74
2019-05-09,DHR,Health Care,130.32,131.43,129.83,131.34
2019-05-09,DVA,Health Care,51.16,52.74,50.925,52.38
2019-05-09,DXCM,Health Care,116.79,118.315,115.5,117.21
2019-05-09,EW,Health Care,59.0433,60.64,59.0233,60.4467
2019-05-09,GILD,Health Care,65.57,66.49,64.76,66.13
2019-05-09,HCA,Health Care,123.7,125.14,122.53,124.6
2019-05-09,HOLX,Health Care,45.31,45.64,44.61,45.5
2019-05-09,HSIC,Health Care,67.93,69.67,67.35,69.26
2019-05-09,HUM,Health Care,245.3,246.13,242.19,243.89
2019-05-09,IDXX,Health Care,243.57,246.71,241.79,246.22
2019-05-09,ILMN,Health Care,318.32,318.755,310.64,317.37
2019-05-09,INCY,Health Care,82.25,82.79,80.7,82.02
2019-05-09,IQV,Health Care,131.96,134.05,131.35,133.14
2019-05-09,ISRG,Health Care,490.53,497.14,485.0,496.06
2019-05-09,JNJ,Health Care,138.95,139.32,137.64,138.73
2019-05-09,LH,Health Care,161.94,166.75,161.94,165.92
2019-05-09,LLY,Health Care,115.86,116.145,114.775,115.8
2019-05-09,MCK,Health Care,131.47,135.51,130.16,134.6
2019-05-09,MDT,Health Care,88.34,88.34,86.69,88.14
2019-05-09,MRK,Health Care,77.68,78.51,77.2425,78.33
2019-05-09,MTD,Health Care,730.55,742.325,725.95,741.67
2019-05-09,PFE,Health Care,40.3,40.84,40.23,40.64
2019-05-09,PKI,Health Care,91.98,92.89,91.19,92.65
2019-05-09,PRGO,Health Care,51.89,52.97,50.55,52.62
2019-05-09,REGN,Health Care,325.79,327.36,320.74,324.17
2019-05-09,RMD,Health Care,110.6,112.19,109.5181,112.05
2019-05-09,STE,Health Care,129.41,130.64,127.96,129.91
2019-05-09,SYK,Health Care,186.15,188.17,184.25,188.01
2019-05-09,TFX,Health Care,294.21,302.0,292.27,301.34
2019-05-09,TMO,Health Care,267.77,269.675,263.845,269.0
2019-05-09,UHS,Health Care,121.61,123.34,121.24,122.89
2019-05-09,UNH,Health Care,236.6,240.54,235.67,237.97
2019-05-09,VRTX,Health Care,167.4,170.5,166.48,169.91
2019-05-09,WAT,Health Care,211.69,217.07,209.92,216.78
2019-05-09,WST,Health Care,119.23,121.02,118.35,120.45
2019-05-09,XRAY,Health Care,54.59,55.125,54.39,54.99
2019-05-09,ZBH,Health Care,121.39,122.2525,120.05,121.91
2019-05-09,ZTS,Health Care,101.19,102.57,100.98,101.67
2019-05-10,A,Health Care,76.64,77.14,74.09,77.1
2019-05-10,ABBV,Health Care,77.45,77.73,75.62,77.45
2019-05-10,ABC,Health Care,78.9,79.51,76.13,77.47
2019-05-10,ABMD,Health Care,260.74,260.74,251.09,258.92
2019-05-10,ABT,Health Care,76.21,76.66,74.535,76.45
2019-05-10,ALGN,Health Care,322.15,324.77,314.0,321.93
2019-05-10,ALXN,Health Care,131.42,131.96,127.46,131.69
2019-05-10,AMGN,Health Care,172.46,172.46,168.44,171.85
2019-05-10,ANTM,Health Care,268.77,269.82,261.69,268.31
2019-05-10,BAX,Health Care,75.66,76.31,74.0374,75.94
2019-05-10,BDX,Health Care,228.27,229.79,223.57,225.4
2019-05-10,BIIB,Health Care,227.68,228.5,222.58,226.23
2019-05-10,BIO,Health Care,307.0,312.86,301.09,311.1
2019-05-10,BMY,Health Care,46.9,47.32,46.225,47.01
2019-05-10,BSX,Health Care,36.82,36.9,35.88,36.58
2019-05-10,CAH,Health Care,50.24,50.77,47.925,48.85
2019-05-10,CERN,Health Care,68.23,69.28,67.61,68.94
2019-05-10,CI,Health Care,156.14,158.67,153.43,158.44
2019-05-10,CNC,Health Care,54.99,55.36,52.8,55.05
2019-05-10,COO,Health Care,290.53,292.8,284.12,291.79
2019-05-10,CTLT,Health Care,44.96,45.25,44.25,44.77
2019-05-10,CVS,Health Care,55.3,55.62,54.24,55.16
2019-05-10,DGX,Health Care,98.59,99.31,97.45,99.17
2019-05-10,DHR,Health Care,130.96,132.27,128.92,131.68
2019-05-10,DVA,Health Care,52.29,52.5,50.64,52.11
2019-05-10,DXCM,Health Care,116.92,119.22,114.44,118.79
2019-05-10,EW,Health Care,60.2,60.56,58.67,60.3667
2019-05-10,GILD,Health Care,66.04,66.28,64.12,65.57
2019-05-10,HCA,Health Care,124.55,125.0,121.15,123.75
2019-05-10,HOLX,Health Care,45.39,45.62,44.7,45.6
2019-05-10,HSIC,Health Care,68.92,69.27,68.04,68.9
2019-05-10,HUM,Health Care,244.21,245.58,238.74,244.06
2019-05-10,IDXX,Health Care,245.41,248.93,240.84,247.83
2019-05-10,ILMN,Health Care,315.32,319.08,306.355,315.81
2019-05-10,INCY,Health Care,81.92,82.0,78.2,80.68
2019-05-10,IQV,Health Care,132.46,134.505,130.84,134.16
2019-05-10,ISRG,Health Care,493.49,498.2,482.58,495.31
2019-05-10,JNJ,Health Care,138.43,139.25,136.41,139.05
2019-05-10,LH,Health Care,165.56,166.97,162.89,166.34
2019-05-10,LLY,Health Care,115.63,116.32,114.22,116.22
2019-05-10,MCK,Health Care,133.59,134.8254,128.92,130.86
2019-05-10,MDT,Health Care,87.53,88.65,86.09,88.33
2019-05-10,MRK,Health Care,78.08,78.325,76.81,78.19
2019-05-10,MTD,Health Care,734.26,738.305,700.1011,727.67
2019-05-10,PFE,Health Care,40.63,40.8187,39.865,40.72
2019-05-10,PKI,Health Care,92.19,92.81,90.23,92.41
2019-05-10,PRGO,Health Care,52.11,52.515,51.06,52.0
2019-05-10,REGN,Health Care,323.56,323.81,311.35,312.86
2019-05-10,RMD,Health Care,111.49,112.51,109.055,112.09
2019-05-10,STE,Health Care,129.67,130.05,127.07,129.23
2019-05-10,SYK,Health Care,186.86,187.82,181.87,187.3
2019-05-10,TFX,Health Care,299.28,303.49,294.2,302.83
2019-05-10,TMO,Health Care,268.23,269.35,260.8,269.18
2019-05-10,UHS,Health Care,123.14,123.98,120.0,122.79
2019-05-10,UNH,Health Care,239.97,242.62,236.37,240.59
2019-05-10,VRTX,Health Care,169.36,169.36,164.31,168.85
2019-05-10,WAT,Health Care,215.78,218.38,212.18,216.96
2019-05-10,WST,Health Care,119.86,120.85,117.71,120.41
2019-05-10,XRAY,Health Care,54.76,55.39,54.24,55.01
2019-05-10,ZBH,Health Care,121.38,122.36,118.8,121.97
2019-05-10,ZTS,Health Care,101.58,102.5,100.04,102.29
2019-05-13,A,Health Care,75.75,75.91,73.23,73.84
2019-05-13,ABBV,Health Care,76.3,77.3,76.17,76.87
2019-05-13,ABC,Health Care,76.04,76.27,74.67,75.68
2019-05-13,ABMD,Health Care,251.0,254.59,248.727,252.37
2019-05-13,ABT,Health Care,75.17,75.785,74.96,75.5
2019-05-13,ALGN,Health Care,312.27,317.94,308.15,310.15
2019-05-13,ALXN,Health Care,128.68,129.44,125.605,125.92
2019-05-13,AMGN,Health Care,169.24,169.6,167.17,167.6
2019-05-13,ANTM,Health Care,264.49,266.0155,258.58,261.2
2019-05-13,BAX,Health Care,75.22,75.9,74.95,75.44
2019-05-13,BDX,Health Care,223.0,228.35,222.5,223.69
2019-05-13,BIIB,Health Care,222.99,226.91,222.12,225.66
2019-05-13,BIO,Health Care,304.19,304.19,295.23,296.28
2019-05-13,BMY,Health Care,46.35,46.59,45.825,45.9
2019-05-13,BSX,Health Care,36.3,36.37,35.88,35.97
2019-05-13,CAH,Health Care,48.0,48.0,45.92,46.07
2019-05-13,CERN,Health Care,67.88,68.34,67.055,67.16
2019-05-13,CI,Health Care,155.46,157.66,154.17,157.32
2019-05-13,CNC,Health Care,53.85,55.06,53.38,54.9
2019-05-13,COO,Health Care,287.12,289.09,284.6,286.79
2019-05-13,CTLT,Health Care,43.81,44.19,42.85,43.32
2019-05-13,CVS,Health Care,54.3,54.45,53.3,53.82
2019-05-13,DGX,Health Care,97.79,97.94,96.62,97.08
2019-05-13,DHR,Health Care,129.44,130.28,128.31,129.46
2019-05-13,DVA,Health Care,50.93,51.34,50.18,51.18
2019-05-13,DXCM,Health Care,116.16,117.325,114.74,116.25
2019-05-13,EW,Health Care,59.25,59.93,59.0942,59.39
2019-05-13,GILD,Health Care,64.42,64.53,63.16,64.17
2019-05-13,HCA,Health Care,121.56,122.46,119.615,122.17
2019-05-13,HOLX,Health Care,44.84,45.15,44.49,44.61
2019-05-13,HSIC,Health Care,67.81,68.0,66.61,66.97
2019-05-13,HUM,Health Care,239.74,242.17,235.62,235.68
2019-05-13,IDXX,Health Care,242.9,244.55,240.56,242.62
2019-05-13,ILMN,Health Care,307.95,309.9875,300.42,300.87
2019-05-13,INCY,Health Care,79.38,79.49,75.52,75.75
2019-05-13,IQV,Health Care,131.45,133.45,130.77,132.28
2019-05-13,ISRG,Health Care,482.51,485.91,476.6,478.75
2019-05-13,JNJ,Health Care,137.85,138.06,136.5302,137.2
2019-05-13,LH,Health Care,163.29,163.47,161.19,162.02
2019-05-13,LLY,Health Care,114.86,115.19,113.87,114.37
2019-05-13,MCK,Health Care,129.39,129.8,125.295,126.45
2019-05-13,MDT,Health Care,87.26,87.57,86.62,87.33
2019-05-13,MRK,Health Care,76.82,77.53,76.82,77.17
2019-05-13,MTD,Health Care,715.72,716.14,681.75,701.77
2019-05-13,PFE,Health Care,40.23,40.65,40.15,40.57
2019-05-13,PKI,Health Care,90.42,90.42,87.84,88.11
2019-05-13,PRGO,Health Care,50.42,50.9,48.97,49.77
2019-05-13,REGN,Health Care,306.67,309.3,299.11,305.15
2019-05-13,RMD,Health Care,110.42,111.28,109.1,110.85
2019-05-13,STE,Health Care,126.74,127.35,124.54,125.07
2019-05-13,SYK,Health Care,184.31,185.56,183.0,184.2
2019-05-13,TFX,Health Care,297.98,298.94,293.59,294.07
2019-05-13,TMO,Health Care,262.92,263.47,258.03,261.08
2019-05-13,UHS,Health Care,120.75,122.17,120.16,121.84
2019-05-13,UNH,Health Care,236.45,240.1,236.1974,239.55
2019-05-13,VRTX,Health Care,165.7,167.48,164.07,164.61
2019-05-13,WAT,Health Care,212.97,212.97,208.72,209.23
2019-05-13,WST,Health Care,118.37,118.84,117.09,117.55
2019-05-13,XRAY,Health Care,54.23,54.95,54.078,54.87
2019-05-13,ZBH,Health Care,119.83,120.4,117.52,118.66
2019-05-13,ZTS,Health Care,100.52,101.84,100.31,101.35
2019-05-14,A,Health Care,74.43,76.67,74.304,76.01
2019-05-14,ABBV,Health Care,77.16,79.355,77.0,78.44
2019-05-14,ABC,Health Care,75.94,78.925,75.47,76.69
2019-05-14,ABMD,Health Care,253.67,260.85,252.0,256.69
2019-05-14,ABT,Health Care,75.64,76.77,75.63,76.03
2019-05-14,ALGN,Health Care,312.25,323.18,312.075,320.09
2019-05-14,ALXN,Health Care,126.97,129.14,126.22,127.93
2019-05-14,AMGN,Health Care,167.68,169.7222,167.3,167.81
2019-05-14,ANTM,Health Care,262.75,264.75,261.2,261.33
2019-05-14,BAX,Health Care,75.68,76.47,75.5,75.88
2019-05-14,BDX,Health Care,223.82,227.09,222.78,222.84
2019-05-14,BIIB,Health Care,225.88,230.45,225.41,229.18
2019-05-14,BIO,Health Care,297.32,298.055,291.015,291.97
2019-05-14,BMY,Health Care,46.09,46.435,45.88,45.91
2019-05-14,BSX,Health Care,36.2,37.12,36.1,36.76
2019-05-14,CAH,Health Care,46.21,46.74,45.96,46.1
2019-05-14,CERN,Health Care,67.44,68.32,67.28,67.83
2019-05-14,CI,Health Care,157.32,158.7,155.25,155.29
2019-05-14,CNC,Health Care,55.1,55.46,53.5,54.74
2019-05-14,COO,Health Care,286.81,290.18,286.81,287.8
2019-05-14,CTLT,Health Care,43.5,44.58,43.28,43.99
2019-05-14,CVS,Health Care,53.85,54.23,52.94,52.97
2019-05-14,DGX,Health Care,97.55,98.39,96.71,96.75
2019-05-14,DHR,Health Care,129.88,131.84,129.7488,130.75
2019-05-14,DVA,Health Care,51.15,51.895,51.07,51.24
2019-05-14,DXCM,Health Care,116.55,121.2,116.55,120.25
2019-05-14,EW,Health Care,59.3767,60.2067,59.2367,59.63
2019-05-14,GILD,Health Care,64.24,65.6132,64.1,65.08
2019-05-14,HCA,Health Care,122.35,123.7373,121.85,122.24
2019-05-14,HOLX,Health Care,44.76,45.25,44.68,44.91
2019-05-14,HSIC,Health Care,67.35,67.84,66.95,67.31
2019-05-14,HUM,Health Care,236.07,237.81,233.75,235.11
2019-05-14,IDXX,Health Care,243.24,247.57,243.0,246.18
2019-05-14,ILMN,Health Care,303.25,307.38,301.55,304.56
2019-05-14,INCY,Health Care,76.14,76.83,75.515,76.11
2019-05-14,IQV,Health Care,133.0,135.17,133.0,134.55
2019-05-14,ISRG,Health Care,481.81,492.69,481.81,487.35
2019-05-14,JNJ,Health Care,137.04,137.84,136.73,136.82
2019-05-14,LH,Health Care,162.28,165.41,162.03,163.33
2019-05-14,LLY,Health Care,114.73,115.53,114.53,114.94
2019-05-14,MCK,Health Care,126.61,127.52,125.56,125.61
2019-05-14,MDT,Health Care,87.45,88.31,87.305,87.66
2019-05-14,MRK,Health Care,77.62,78.08,77.36,77.42
2019-05-14,MTD,Health Care,705.06,727.5968,705.06,722.67
2019-05-14,PFE,Health Care,40.59,40.87,40.56,40.66
2019-05-14,PKI,Health Care,88.58,89.98,88.44,89.04
2019-05-14,PRGO,Health Care,49.78,50.09,49.24,49.7
2019-05-14,REGN,Health Care,306.35,309.19,303.59,304.62
2019-05-14,RMD,Health Care,111.225,112.76,110.76,112.06
2019-05-14,STE,Health Care,127.05,134.49,127.05,130.64
2019-05-14,SYK,Health Care,184.49,186.39,184.08,184.18
2019-05-14,TFX,Health Care,294.38,300.12,293.97,297.51
2019-05-14,TMO,Health Care,263.02,269.41,262.69,267.39
2019-05-14,UHS,Health Care,122.0,123.46,121.49,122.54
2019-05-14,UNH,Health Care,240.64,240.99,236.28,236.43
2019-05-14,VRTX,Health Care,165.6,167.58,164.96,166.72
2019-05-14,WAT,Health Care,210.53,214.19,210.53,211.16
2019-05-14,WST,Health Care,117.65,117.8063,115.695,116.32
2019-05-14,XRAY,Health Care,54.87,55.71,54.62,54.87
2019-05-14,ZBH,Health Care,119.03,120.05,118.5908,118.75
2019-05-14,ZTS,Health Care,101.89,102.31,101.21,101.25
2019-05-15,A,Health Care,67.36,69.9,66.24,67.64
2019-05-15,ABBV,Health Care,78.51,79.15,77.48,78.78
2019-05-15,ABC,Health Care,76.29,77.96,75.18,77.86
2019-05-15,ABMD,Health Care,254.5,261.385,252.17,259.68
2019-05-15,ABT,Health Care,75.5,77.02,75.22,76.51
2019-05-15,ALGN,Health Care,319.0,328.66,316.01,325.71
2019-05-15,ALXN,Health Care,126.86,129.43,125.98,128.41
2019-05-15,AMGN,Health Care,167.23,170.6,166.3,169.87
2019-05-15,ANTM,Health Care,259.27,262.95,257.5,258.65
2019-05-15,BAX,Health Care,75.51,76.11,75.06,75.94
2019-05-15,BDX,Health Care,222.07,227.19,221.47,225.41
2019-05-15,BIIB,Health Care,228.8,232.07,227.051,230.59
2019-05-15,BIO,Health Care,289.88,294.66,287.31,294.35
2019-05-15,BMY,Health Care,45.62,46.75,45.525,46.63
2019-05-15,BSX,Health Care,36.64,37.38,36.6,37.07
2019-05-15,CAH,Health Care,45.84,46.335,45.2,46.18
2019-05-15,CERN,Health Care,67.34,69.07,67.09,68.63
2019-05-15,CI,Health Care,155.15,155.99,151.22,155.27
2019-05-15,CNC,Health Care,54.05,55.3,54.05,54.43
2019-05-15,COO,Health Care,287.53,291.65,285.5,290.76
2019-05-15,CTLT,Health Care,43.39,44.818,43.39,44.68
2019-05-15,CVS,Health Care,52.71,53.07,51.88,52.79
2019-05-15,DGX,Health Care,96.13,97.69,95.9,97.38
2019-05-15,DHR,Health Care,129.72,131.538,128.98,131.05
2019-05-15,DVA,Health Care,50.71,50.94,49.79,50.22
2019-05-15,DXCM,Health Care,118.91,123.38,118.3943,121.49
2019-05-15,EW,Health Care,59.3067,59.7203,58.96,59.0833
2019-05-15,GILD,Health Care,64.67,65.78,64.39,65.3
2019-05-15,HCA,Health Care,121.71,124.1399,120.61,123.18
2019-05-15,HOLX,Health Care,44.6,45.01,44.5,44.89
2019-05-15,HSIC,Health Care,65.75,66.77,65.73,66.58
2019-05-15,HUM,Health Care,234.79,244.64,233.0,243.68
2019-05-15,IDXX,Health Care,243.79,250.35,243.79,249.55
2019-05-15,ILMN,Health Care,301.95,308.23,301.0,306.58
2019-05-15,INCY,Health Care,75.46,76.27,74.31,75.99
2019-05-15,IQV,Health Care,133.53,136.49,132.79,135.27
2019-05-15,ISRG,Health Care,485.4,491.79,483.66,489.14
2019-05-15,JNJ,Health Care,136.9,137.49,135.33,136.91
2019-05-15,LH,Health Care,161.83,166.13,161.72,165.36
2019-05-15,LLY,Health Care,115.25,115.84,114.32,115.62
2019-05-15,MCK,Health Care,125.57,126.69,123.12,126.31
2019-05-15,MDT,Health Care,87.23,88.61,86.76,88.27
2019-05-15,MRK,Health Care,76.87,77.88,76.8,77.55
2019-05-15,MTD,Health Care,711.83,720.0,705.82,719.14
2019-05-15,PFE,Health Care,40.86,41.29,40.7,41.15
2019-05-15,PKI,Health Care,88.56,88.945,85.59,87.91
2019-05-15,PRGO,Health Care,48.63,49.76,47.69,49.55
2019-05-15,REGN,Health Care,301.95,306.265,297.3248,305.85
2019-05-15,RMD,Health Care,111.7,113.04,110.965,112.82
2019-05-15,STE,Health Care,130.8,132.87,130.04,131.42
2019-05-15,SYK,Health Care,183.5,186.51,182.21,185.67
2019-05-15,TFX,Health Care,295.39,296.86,293.09,295.6
2019-05-15,TMO,Health Care,262.5,265.86,259.02,263.04
2019-05-15,UHS,Health Care,121.8,122.85,120.425,121.86
2019-05-15,UNH,Health Care,235.0,237.53,232.62,236.08
2019-05-15,VRTX,Health Care,165.41,168.22,164.96,166.88
